name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"London,UK",2013-08-14,22.3,11,16.8,22.3,11,16.8,12.5,78.4,0.002,100,8.33,rain,0,0,,21.3,227.5,1022.9,50.7,26.3,248.6,21.5,8,,2013-08-14T05:44:27,2013-08-14T20:24:45,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-08-15,24.1,16.6,19.8,24.1,16.6,19.8,15.8,78.8,0.012,100,8.33,rain,0,0,51.8,26.2,221.1,1018.9,76.6,26.9,243.6,21.1,8,,2013-08-15T05:46:02,2013-08-15T20:22:47,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-08-16,22.1,17.1,18.8,22.1,17.1,18.8,15.7,82.4,0.005,100,4.17,rain,0,0,,17.4,211.5,1015.2,72.4,23.9,156.1,13.4,4,,2013-08-16T05:47:37,2013-08-16T20:20:47,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-08-17,20.6,14.3,17.2,20.6,14.3,17.2,13.8,81.1,0.001,100,4.17,rain,0,0,54.2,31.5,218.5,1012.8,73.3,22.1,155.1,13.3,7,,2013-08-17T05:49:12,2013-08-17T20:18:46,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-08-18,22.6,16.1,19,22.6,16.1,19,13.7,73,0.003,100,4.17,rain,0,0,48.2,23,239.3,1009.6,67.3,35.8,254.7,22.2,8,,2013-08-18T05:50:47,2013-08-18T20:16:44,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-08-19,22.3,13,18.1,22.3,13,18.1,9.4,58.6,0,0,0,,0,0,,15.9,295.9,1019.5,44.5,41.5,268.7,23.1,8,,2013-08-19T05:52:23,2013-08-19T20:14:41,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-08-20,24,12.1,18.5,24,12.1,18.5,9.8,59.8,0,0,0,,0,0,,15,247.3,1027.5,64.3,36.3,271.2,23.4,8,,2013-08-20T05:53:58,2013-08-20T20:12:37,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-08-21,26,13.1,19.7,26,13.1,19.7,11.8,63.2,0,0,0,,0,0,33.5,14.6,234.5,1023.9,66.3,29.4,173.6,14.9,5,,2013-08-21T05:55:34,2013-08-21T20:10:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-08-22,21.2,16.6,18.4,21.2,16.6,18.4,16.8,90.9,0.026,100,12.5,rain,0,0,33.5,11.7,130,1019.9,75.3,21.1,159,13.6,6,,2013-08-22T05:57:10,2013-08-22T20:08:26,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-08-23,26.5,16.6,20.9,26.5,16.6,20.9,15.8,74.8,0,0,0,,0,0,46.4,18.9,115.8,1014.9,57.7,15.8,217.3,18.8,7,,2013-08-23T05:58:45,2013-08-23T20:06:19,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-08-24,19.8,14.8,18,19.8,14.8,18,16.2,89.4,0.087,100,12.5,rain,0,0,42.5,19.7,312.6,1010.9,84.3,7.9,60.5,5.3,2,,2013-08-24T06:00:21,2013-08-24T20:04:12,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-08-25,23.1,13.1,17.7,23.1,13.1,17.7,14.5,82.6,0.085,100,12.5,rain,0,0,,20.7,17.8,1013,59.5,16.4,197.3,17,7,,2013-08-25T06:01:57,2013-08-25T20:02:03,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-08-26,24.6,16.3,19.8,24.6,16.3,19.8,13.1,68,0.001,100,4.17,rain,0,0,,18.2,43.9,1018.4,52,23.4,257.8,22.2,8,,2013-08-26T06:03:32,2013-08-26T19:59:54,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-08-27,22,13.1,17.3,22,13.1,17.3,9.9,67.1,0,0,0,,0,0,,12.4,9.8,1018.7,29.6,23.9,268.6,23.1,8,,2013-08-27T06:05:08,2013-08-27T19:57:44,0.71,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-08-28,23.8,11,17.1,23.8,11,17.1,10.3,67,0,0,0,,0,0,,10.1,356,1022.3,48.9,22.3,261,22.6,8,,2013-08-28T06:06:44,2013-08-28T19:55:33,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-08-29,23.5,14.6,19,23.5,14.6,19,7.5,47.4,0,0,0,,0,0,,18,263.5,1021.9,53.8,25.9,206.5,17.8,7,,2013-08-29T06:08:19,2013-08-29T19:53:22,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-08-30,23.5,15.3,19.1,23.5,15.3,19.1,10.1,57.3,0,0,0,,0,0,46.4,23.6,249,1019.7,57.1,38.8,210.9,18.2,6,,2013-08-30T06:09:55,2013-08-30T19:51:10,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-08-31,19.6,12.7,16.2,19.6,12.7,16.2,7.6,59.9,0,0,0,,0,0,,20.5,338.2,1025.1,39,33.1,254.4,22,8,,2013-08-31T06:11:30,2013-08-31T19:48:57,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-01,20.6,8.5,14.4,20.6,7.6,14.3,7.2,63.5,0,0,0,,0,0,,18.9,271.9,1029.6,86.9,35.3,167.2,14.5,5,,2013-09-01T06:13:06,2013-09-01T19:46:44,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-02,24.7,10.8,17.4,24.7,10.8,17.4,11.5,70.3,0,0,0,,0,0,,17.5,281.5,1027.1,46.3,36.6,243.1,20.9,7,,2013-09-02T06:14:42,2013-09-02T19:44:30,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-03,24,12.7,18.5,24,12.7,18.5,13.8,75.9,0,0,0,,0,0,24.1,7.6,280.2,1027.1,59.9,31.6,219.4,19.1,7,,2013-09-03T06:16:17,2013-09-03T19:42:16,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-04,27.1,12.2,19.7,26.9,12.2,19.7,13.3,70.6,0,0,0,,0,0,55.4,15.9,134.7,1021.1,16,22.9,242.6,21,7,,2013-09-04T06:17:53,2013-09-04T19:40:01,0.97,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-05,28.2,13.6,20.5,27.9,13.6,20.5,13.8,68.8,0,0,0,,0,0,,12.8,322.1,1011.4,35.7,16.4,230.1,19.7,7,,2013-09-05T06:19:28,2013-09-05T19:37:45,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-06,16.9,12,14.8,16.9,12,14.8,11.3,79.7,0.805,100,4.17,rain,0,0,,18.6,241.3,1008.6,60,24.5,148,12.9,5,,2013-09-06T06:21:04,2013-09-06T19:35:30,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-07,17.3,10.4,13.3,17.3,10.4,13.3,8.5,73.8,0.013,100,12.5,rain,0,0,46.4,25,199.1,1013.8,46.7,45.8,192.4,16.5,7,,2013-09-07T06:22:39,2013-09-07T19:33:14,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-08,16.9,7.8,11.3,16.9,7.4,11.2,8.1,81.5,0.008,100,8.33,rain,0,0,44.6,21,199.1,1018.1,39.5,37.6,144.5,12.3,5,,2013-09-08T06:24:15,2013-09-08T19:30:57,0.11,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-09,12.9,7.9,10.9,12.9,7.4,10.7,9.6,92,0.036,100,12.5,rain,0,0,,11.8,61.5,1016.6,66.4,22.9,127.1,11,4,,2013-09-09T06:25:50,2013-09-09T19:28:40,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-10,16,8.3,12.2,16,6.5,11.7,8.1,77.5,0.004,100,4.17,rain,0,0,29.5,20.6,315.5,1020.2,64.5,27.8,157.4,13.4,6,,2013-09-10T06:27:26,2013-09-10T19:26:23,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-11,16.3,11.7,13.5,16.3,11.7,13.5,9.1,75.9,0.006,100,8.33,rain,0,0,46.4,18.4,327.8,1021.1,83.9,34.7,147.4,12.7,6,,2013-09-11T06:29:02,2013-09-11T19:24:06,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-12,18.4,12.1,14.6,18.4,12.1,14.6,12.3,87,0.014,100,8.33,rain,0,0,,12.2,247.4,1019.4,84,24.4,139.2,12.1,5,,2013-09-12T06:30:37,2013-09-12T19:21:48,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-13,20.2,14.7,16.4,20.2,14.7,16.4,15.5,94.5,0.025,100,12.5,rain,0,0,,16.2,262.2,1017.1,90.8,7.8,138.3,11.9,5,,2013-09-13T06:32:13,2013-09-13T19:19:30,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,remote,03772099999,03770099999"
"London,UK",2013-09-14,13.6,8.6,11.1,13.6,6.5,10.5,9.2,88.6,0.175,100,12.5,rain,0,0,37.1,21.8,334.7,1015.7,81.6,19,172.3,15,6,,2013-09-14T06:33:49,2013-09-14T19:17:12,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-15,15,5.8,11,15,4.9,10.9,8.9,87.3,0.011,100,12.5,rain,0,0,53.2,29.8,231.8,1010.4,64.3,22.7,92,8,4,,2013-09-15T06:35:24,2013-09-15T19:14:54,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-16,14,7.5,10.7,14,4.7,9.6,4.4,65.9,0.01,100,8.33,rain,0,0,54.5,31.9,268.5,1003,26.2,35.2,169.6,14.6,6,,2013-09-16T06:37:00,2013-09-16T19:12:36,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-17,14.1,7.7,10.8,14.1,5.4,9.9,8.1,83.6,0.036,100,8.33,rain,0,0,,19.7,240.4,1000.4,74.9,25.1,85.1,7.4,4,,2013-09-17T06:38:36,2013-09-17T19:10:18,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-18,14.5,10,12.2,14.5,10,12.2,8.1,77.2,0.023,100,4.17,rain,0,0,,20.7,306,1003.5,69.4,34.4,182.8,15.7,6,,2013-09-18T06:40:12,2013-09-18T19:07:59,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-19,16.1,7.4,11.7,16.1,5.5,11,9.2,84.9,0.008,100,4.17,rain,0,0,56.4,28.3,239.2,1010.4,58.9,32.3,90.4,7.7,3,,2013-09-19T06:41:48,2013-09-19T19:05:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-20,17.7,9.7,13.3,17.7,7.8,13.1,8.7,75.3,0,0,0,,0,0,,14,277.4,1017.8,61.2,33.3,200.9,17.3,7,,2013-09-20T06:43:24,2013-09-20T19:03:22,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-21,17.9,9,13.9,17.9,9,13.9,11.7,86.9,0,0,0,,0,0,,17.7,215.4,1024.3,77.9,15.9,122.1,10.6,4,,2013-09-21T06:45:00,2013-09-21T19:01:04,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-22,18.9,14.3,16.8,18.9,14.3,16.8,15,89.5,0,0,0,,0,0,,11.1,251.5,1027.8,82.2,25,166.4,14.5,5,,2013-09-22T06:46:37,2013-09-22T18:58:45,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-23,18.6,12.1,15.2,18.6,12.1,15.2,13.4,89.1,0,0,0,,0,0,,7.7,126.4,1025,62.3,15.2,172.1,14.8,6,,2013-09-23T06:48:13,2013-09-23T18:56:27,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-24,21.2,9.5,14.7,21.2,9.5,14.7,12.5,87.4,0.001,100,4.17,rain,0,0,,9.1,64.7,1016.7,53.1,6.1,165.2,14.2,6,,2013-09-24T06:49:50,2013-09-24T18:54:08,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-25,20.7,12.1,16.1,20.7,12.1,16.1,13.4,85.1,0.002,100,8.33,rain,0,0,,7.7,30.3,1011.9,72.4,4.8,133.8,11.5,5,,2013-09-25T06:51:27,2013-09-25T18:51:50,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-26,18.2,12.4,15.1,18.2,12.4,15.1,10.8,76.9,0.003,100,8.33,rain,0,0,,15.5,72.6,1016.5,75.5,24.5,107.1,9.2,4,,2013-09-26T06:53:04,2013-09-26T18:49:32,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-27,17.1,9.8,13,17.1,8.7,12.9,9.1,78.4,0,0,0,,0,0,,18.7,83.7,1016.3,62.4,28.1,145.3,12.7,5,,2013-09-27T06:54:41,2013-09-27T18:47:15,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-28,18,11.8,14.5,18,11.8,14.5,10.6,78.2,0,0,0,,0,0,35.3,20.6,78.5,1009.9,75.3,16.2,123,10.6,4,,2013-09-28T06:56:19,2013-09-28T18:44:57,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-29,17.2,13.2,14.6,17.2,13.2,14.6,10.5,76.4,0.002,100,4.17,rain,0,0,46.4,22.8,69.9,1006.9,74.7,21.1,134.2,11.6,5,,2013-09-29T06:57:56,2013-09-29T18:42:40,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-09-30,18.5,12.4,14.9,18.5,12.4,14.9,10.7,76.8,0,0,0,,0,0,,19,82.9,1006.8,61,21.8,150.5,13,6,,2013-09-30T06:59:34,2013-09-30T18:40:23,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-01,16.6,10.9,13.9,16.6,10.9,13.9,10.4,79.8,0,0,0,,0,0,50,20.7,97.7,1009,75.7,12.8,91.2,7.8,4,,2013-10-01T07:01:12,2013-10-01T18:38:06,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-02,19.5,13.5,15.7,19.5,13.5,15.7,13.1,84.7,0.001,100,4.17,rain,0,0,59.4,16.7,128.7,1010.5,75.9,13.2,125.5,10.9,5,,2013-10-02T07:02:50,2013-10-02T18:35:50,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-03,18,13.3,15.6,18,13.3,15.6,14.5,93,0.008,100,4.17,rain,0,0,37.1,21,124.1,1008.9,68,10,80.7,7.1,3,,2013-10-03T07:04:29,2013-10-03T18:33:34,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-04,19.7,14.7,17.3,19.7,14.7,17.3,14.7,85.4,0.01,100,12.5,rain,0,0,50,27.8,207.4,1009,62.5,28,136.8,11.7,5,,2013-10-04T07:06:07,2013-10-04T18:31:18,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-05,17.7,12.4,14.9,17.7,12.4,14.9,12.4,85.6,0,0,0,,0,0,,9.6,285.9,1019.8,79,28.2,125.5,10.9,5,,2013-10-05T07:07:47,2013-10-05T18:29:03,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-06,18.4,7.4,12.9,18.4,7.4,12.9,9.4,81.6,0,0,0,,0,0,,11.6,250.9,1025.7,49.6,25.2,157.4,13.7,6,,2013-10-06T07:09:26,2013-10-06T18:26:48,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-07,18.4,9.3,13.7,18.4,8.6,13.6,11.3,86.6,0.001,100,4.17,rain,0,0,,13.4,237,1025.6,73.8,19.5,145.5,12.3,5,,2013-10-07T07:11:05,2013-10-07T18:24:34,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-08,19.2,13.4,16,19.2,13.4,16,13.4,85.2,0,0,0,,0,0,,18,250.4,1024.9,69.6,27.8,143.1,12.3,5,,2013-10-08T07:12:45,2013-10-08T18:22:20,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-09,16.5,7.9,13,16.5,4.9,12.7,9,77.2,0,0,0,,0,0,55.4,23.6,288.9,1020.1,68.2,36.3,90.1,7.6,5,,2013-10-09T07:14:25,2013-10-09T18:20:07,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-10,11,6.7,8.5,11,3.2,6,2.5,66.3,0.001,100,4.17,rain,0,0,51.6,24.9,335.3,1018.6,52.9,41.4,132.7,11.4,5,,2013-10-10T07:16:06,2013-10-10T18:17:55,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-11,12.8,7.8,10.7,12.8,4.4,9.4,8.1,84.1,0.065,100,12.5,rain,0,0,55.2,31.2,15.3,1017.7,76.9,20.8,49.6,4.3,3,,2013-10-11T07:17:47,2013-10-11T18:15:43,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-12,13.1,8.9,11.1,13.1,7.1,10.7,7.8,80.9,0.033,100,8.33,rain,0,0,51.8,28.6,48.8,1018.2,69.9,23.7,116.3,10.1,5,,2013-10-12T07:19:28,2013-10-12T18:13:32,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-13,11,8.4,9.8,11,5.9,8.6,8.6,92.7,0.089,100,12.5,rain,0,0,,23,282.6,1011,79.6,14,22.4,1.8,1,,2013-10-13T07:21:09,2013-10-13T18:11:22,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-14,10.5,8,9,10.5,5.2,6.9,7.6,91.2,0.022,100,16.67,rain,0,0,,19,242.9,1007.5,78.7,15.2,79.2,6.8,4,,2013-10-14T07:22:51,2013-10-14T18:09:12,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-15,12.5,7.6,9.4,12.5,5.5,8.3,7.5,88.5,0.009,100,4.17,rain,0,0,,14.1,290.2,1010.5,64.3,13.4,124.4,10.9,5,,2013-10-15T07:24:33,2013-10-15T18:07:03,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-16,15.2,5,9.7,15.2,5,9.3,8.3,91.4,0.031,100,12.5,rain,0,0,50,24.8,192.9,1010.5,55.8,13.7,55.9,4.9,3,,2013-10-16T07:26:15,2013-10-16T18:04:55,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-17,16.8,11.3,13.7,16.8,11.3,13.7,10.8,82.7,0.001,100,4.17,rain,0,0,48.2,27.5,246.9,1013.4,42.7,27.2,107.4,9.4,4,,2013-10-17T07:27:57,2013-10-17T18:02:48,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-18,16.5,10.7,13.2,16.5,10.7,13.2,11.5,90.2,0.001,100,4.17,rain,0,0,35.3,21.6,135.4,1014.2,75.2,14.6,58.6,5.2,3,,2013-10-18T07:29:40,2013-10-18T18:00:42,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-19,16.9,12.9,14.4,16.9,12.9,14.4,12.9,90.6,0.007,100,16.67,rain,0,0,,20.1,182.9,1005.6,68.2,21.4,49,4.2,2,,2013-10-19T07:31:23,2013-10-19T17:58:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-20,17,12,13.6,17,12,13.6,11.8,88.9,0.291,100,12.5,rain,0,0,51.8,25.8,200.4,1005.3,50.2,24.8,49.6,4.3,2,,2013-10-20T07:33:07,2013-10-20T17:56:33,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-21,17.4,12.9,15.4,17.4,12.9,15.4,13.1,86.7,0.01,100,8.33,rain,0,0,53.7,28.1,192.5,1005.8,69.2,26.2,82.6,7.1,3,,2013-10-21T07:34:51,2013-10-21T17:54:29,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,03672099999,03772099999,03770099999"
"London,UK",2013-10-22,17.5,14.1,16.1,17.5,14.1,16.1,13.8,86.3,0.02,100,8.33,rain,0,0,50,23.1,182.2,997.5,71.7,23.1,48.8,4.3,2,,2013-10-22T07:36:35,2013-10-22T17:52:27,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-23,16.3,9.3,13.8,16.3,8.2,13.7,10.3,79.7,0.048,100,12.5,rain,0,0,64.1,33.8,227.5,998.7,44.8,30.4,105.5,9.1,4,,2013-10-23T07:38:19,2013-10-23T17:50:26,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-24,16.7,5.7,11,16.7,5.7,10.9,8.4,85.1,0,0,0,,0,0,37.1,17.6,135.3,1013.5,45.3,27.1,97.9,8.5,4,,2013-10-24T07:40:04,2013-10-24T17:48:26,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-10-25,18.2,12.8,15.4,18.2,12.8,15.4,12.8,84.8,0.011,100,8.33,rain,0,0,50,26.1,189,1005.1,75.3,20.7,70.6,6.2,4,,2013-10-25T07:41:49,2013-10-25T17:46:28,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,03672099999,03781099999,03772099999,03770099999"
